company_id,sic_code,regional_folder,quality_flag,n_pages,company_text_length,hash_algorithm,sha256_document_hash,text_shared_in_repository,crawl_date
RMCT_COMP_0395,25620,Machining___Subtractive,usable_rich,1,11020,SHA-256,efce634cb868d473496968a5d78d4b1fc36ca9a4503c9aec4184596a5d285871,False,not_publicly_released_in_current_extract
RMCT_COMP_0396,25620,Machining___Subtractive,usable_rich,1,6704,SHA-256,e0d9fd2ec8b0f0f57e04f0c0accfdeac7435c035c221c1c47a54ac3dfd821170,False,not_publicly_released_in_current_extract
RMCT_COMP_0397,25620,Machining___Subtractive,usable_rich,1,3259,SHA-256,c6fbfaf8251aac6da406c82e47f8d2b4f8ba62c41a9555e8524d228bba2bdbf4,False,not_publicly_released_in_current_extract
RMCT_COMP_0398,25620,Machining___Subtractive,short_but_usable,1,762,SHA-256,182db51cd84fbf5bad6a23624fd0dee7ceb925070f0bb518fce3c58acc3b2099,False,not_publicly_released_in_current_extract
RMCT_COMP_0399,25620,Machining___Subtractive,usable_rich,1,16765,SHA-256,8347936e7c83d5c6313146f3ba7c1ba963f71fce060213f10fa808bef1d5d8a8,False,not_publicly_released_in_current_extract
RMCT_COMP_0400,25620,Machining___Subtractive,usable,1,2755,SHA-256,e2555d34cd4cc72c7a0115237c26c9d5608b8b5fdb62af7b7cb177f13bb4bcd3,False,not_publicly_released_in_current_extract
RMCT_COMP_0401,25620,Machining___Subtractive,usable_rich,1,14446,SHA-256,8fd515b29ffb76b9e5bdd8fb58b7fc8c5223f997c02f6bcafeea1a831dc34f85,False,not_publicly_released_in_current_extract
RMCT_COMP_0402,25620,Machining___Subtractive,short_but_usable,1,620,SHA-256,62627b3f93c773b6f89429cd504f786497e7ede6a8207fa8ad4de1d83c01a25e,False,not_publicly_released_in_current_extract
RMCT_COMP_0403,26110,Electrical___Electronic_Equip,usable_rich,1,5760,SHA-256,1072515f8aa1a57f1515401586048c409a9584746adadcf43ce7fab7857cd17a,False,not_publicly_released_in_current_extract
RMCT_COMP_0404,26110,Electrical___Electronic_Equip,usable,1,2927,SHA-256,941c38ad298c3a86b9080ef96b3a6b835d863ab97799e0321eefdff759dfcaf5,False,not_publicly_released_in_current_extract
RMCT_COMP_0405,26110,Electrical___Electronic_Equip,usable_rich,1,6643,SHA-256,27f386305171d234b18fd590aa7e723c3003a752cfca02c6cfb6645bcd27c34d,False,not_publicly_released_in_current_extract
RMCT_COMP_0406,26110,Electrical___Electronic_Equip,usable,1,2947,SHA-256,0e9b70c4b793e95ce2c05d9caef3450e3cd8cca7eb406e485998a71c4a087daf,False,not_publicly_released_in_current_extract
RMCT_COMP_0407,26110,Electrical___Electronic_Equip,short_but_usable,1,412,SHA-256,2539eed959ef7306ca65d8bb1146c8e716c3887875791edc1ff28f19f3c0071e,False,not_publicly_released_in_current_extract
RMCT_COMP_0408,26110,Electrical___Electronic_Equip,usable,1,1354,SHA-256,cb5ef395a3ac4a796b4102ae0548dcbd32a79be8bb66d3e84ff36575c875ef0a,False,not_publicly_released_in_current_extract
RMCT_COMP_0409,26110,Electrical___Electronic_Equip,usable,1,1665,SHA-256,2c112968b3a944bacdf4d265267b49c789e67019ad0e1f077860b0b9b203c16e,False,not_publicly_released_in_current_extract
RMCT_COMP_0410,26110,Electrical___Electronic_Equip,usable,1,2203,SHA-256,ac5a146056845f6687de36efb0566e0261de0476ab2ee978e3bb6fa3f1d06e71,False,not_publicly_released_in_current_extract
RMCT_COMP_0411,26110,Electrical___Electronic_Equip,usable_rich,1,12079,SHA-256,7a11624dc7f64e28ee586ffc2976b0204e882c51ef28de58ae9f407b26f9bd87,False,not_publicly_released_in_current_extract
RMCT_COMP_0412,26110,Electrical___Electronic_Equip,usable_rich,1,5805,SHA-256,97fb09ad83f8c3b3bb01d4163fa602d7fe6e1e0feeda2565a7a499d8034a4f6c,False,not_publicly_released_in_current_extract
RMCT_COMP_0413,26110,Electrical___Electronic_Equip,usable,1,1362,SHA-256,cd451f57edecc981d70a337898d8285361332a5342e7ed76369f3f680fc296b3,False,not_publicly_released_in_current_extract
RMCT_COMP_0414,26110,Electrical___Electronic_Equip,usable_rich,1,4585,SHA-256,1d3877db2d97c97f6150f314658cb4df487dd5ac99e5fd35835e05e3ed4632de,False,not_publicly_released_in_current_extract
RMCT_COMP_0415,26110,Electrical___Electronic_Equip,short_but_usable,1,997,SHA-256,0acf60e52acb799771dd732b9227e86abc0c1ae528b324f5835dc4aeb91eca9c,False,not_publicly_released_in_current_extract
RMCT_COMP_0416,26110,Electrical___Electronic_Equip,usable_rich,1,4277,SHA-256,ca491d697070b14769149fc2ecfc2ee355b3f8f8435b9729cf56efc97a90fd3d,False,not_publicly_released_in_current_extract
RMCT_COMP_0417,26110,Electrical___Electronic_Equip,usable_rich,1,4004,SHA-256,90680b5b98175e7387a1a9812549e288be7bb6ab72cc8ff12bca2788b19a06bb,False,not_publicly_released_in_current_extract
RMCT_COMP_0418,26120,Electrical___Electronic_Equip,usable,1,1327,SHA-256,ce941ffc4e27267d27658123d2a267c1b5ce90d0d8c436bc4e377c771598b51a,False,not_publicly_released_in_current_extract
RMCT_COMP_0419,26120,Electrical___Electronic_Equip,usable_rich,1,15185,SHA-256,ced730ebe3dc3863cea97541931dfae9516bf1e45a254f87cb8d1890f6715af8,False,not_publicly_released_in_current_extract
RMCT_COMP_0420,26120,Electrical___Electronic_Equip,usable_rich,1,6739,SHA-256,144156e305ad14c515eae1ba56b736222b5acbf49a3cb729f6a0fba20897e59c,False,not_publicly_released_in_current_extract
RMCT_COMP_0421,26120,Electrical___Electronic_Equip,usable_rich,1,3531,SHA-256,b90304e6d917c98a541883ec7028700a6a863fd81673815e88971f10b91ec164,False,not_publicly_released_in_current_extract
RMCT_COMP_0422,26120,Electrical___Electronic_Equip,usable,1,2100,SHA-256,f22cd4c6b5e055b3cb1acc87796669f575df9f505d7fd77a5bde9b9ffdbbd093,False,not_publicly_released_in_current_extract
RMCT_COMP_0423,26120,Electrical___Electronic_Equip,usable_rich,1,15115,SHA-256,10c039024bcabe9e5804c4bc8d43a2eb990fbd7a2ccf42cb9b1384d292fad29e,False,not_publicly_released_in_current_extract
RMCT_COMP_0424,26120,Electrical___Electronic_Equip,usable_rich,1,6445,SHA-256,d72a57923654a0a46b8b4b269bd51baa1c16e110203da64f5ba48808b027003d,False,not_publicly_released_in_current_extract
RMCT_COMP_0425,26120,Electrical___Electronic_Equip,usable_rich,1,39304,SHA-256,a47d667775061bc690d77a9d02f7f957174d3d03cccabefd8b74a00b2a4e353e,False,not_publicly_released_in_current_extract
RMCT_COMP_0426,27110,Electrical___Electronic_Equip,usable_rich,1,5199,SHA-256,8d5a0fe82564e606107b9fb980c9770c7e9cf6257ff0ef254b6e7682b2a91787,False,not_publicly_released_in_current_extract
RMCT_COMP_0427,27110,Electrical___Electronic_Equip,usable_rich,1,4479,SHA-256,f66355395bef47266a2c270ed2b556be859268496bd0291baa3901918ce140a3,False,not_publicly_released_in_current_extract
RMCT_COMP_0428,27110,Electrical___Electronic_Equip,usable_rich,1,3654,SHA-256,8360e54ee97ff68f31316390c6a7114dc346e6c6bf050fcdf0038be1c3ac2231,False,not_publicly_released_in_current_extract
RMCT_COMP_0429,27110,Electrical___Electronic_Equip,very_short,1,283,SHA-256,78252b6f99346f4e7e1e2ec03218e638b46c048286c5183af205c4ab336d3385,False,not_publicly_released_in_current_extract
RMCT_COMP_0430,27110,Electrical___Electronic_Equip,usable_rich,1,6177,SHA-256,07f2cf15e2056a9d573bfc871d268476a31d4dd2b62f32b7ea4b4d83093a0a41,False,not_publicly_released_in_current_extract
RMCT_COMP_0431,27110,Electrical___Electronic_Equip,usable_rich,1,5965,SHA-256,8c3de5683e6027ca890dc7b090852c1e50490c0773697f51c8d8df19dd0fb50f,False,not_publicly_released_in_current_extract
RMCT_COMP_0432,27110,Electrical___Electronic_Equip,usable_rich,1,15905,SHA-256,34b38e02fbf20b376cc9a8b818518e7ce964fd505f47fdd6a642bf3c83aebdd2,False,not_publicly_released_in_current_extract
RMCT_COMP_0433,27120,Electrical___Electronic_Equip,usable_rich,1,4249,SHA-256,f5ff0434556f712026cb4b00ac780496a8d46930cb4030af4f778dc3b074cf7a,False,not_publicly_released_in_current_extract
RMCT_COMP_0434,27120,Electrical___Electronic_Equip,usable_rich,1,4668,SHA-256,5e040f4bea2f91bceaae8d4dd25f75dc001685764aad6443b9dd3793fcf9496b,False,not_publicly_released_in_current_extract
RMCT_COMP_0435,27120,Electrical___Electronic_Equip,usable_rich,1,12241,SHA-256,92988e2cc8eace37b3364bab58f15537bc8ee3113cea016f8a2ec7afa763efb1,False,not_publicly_released_in_current_extract
RMCT_COMP_0436,27120,Electrical___Electronic_Equip,usable_rich,1,4171,SHA-256,666ec782472524f60378ccd387692281ef9c4000b45f7da127352865ca5ba73b,False,not_publicly_released_in_current_extract
RMCT_COMP_0437,27120,Electrical___Electronic_Equip,usable,1,1332,SHA-256,89342edc37ce9554d5509272af988805bd619205f7432385f1834d0921ee841e,False,not_publicly_released_in_current_extract
RMCT_COMP_0438,27120,Electrical___Electronic_Equip,usable_rich,1,8535,SHA-256,454bcbc30467539777e4f150453693c6287b6e8ae4d9e52a591f3eccb8993f1b,False,not_publicly_released_in_current_extract
RMCT_COMP_0439,27120,Electrical___Electronic_Equip,usable_rich,1,4309,SHA-256,27231e1d8e9b8f0d820359e2889a9017c2075640ad5fba7186c4720f864071da,False,not_publicly_released_in_current_extract
RMCT_COMP_0440,27120,Electrical___Electronic_Equip,usable,1,2778,SHA-256,6e29fff40767f0cf5e20e61406718dbf9804cbf2c04d29cdcbecdae96c831d78,False,not_publicly_released_in_current_extract
RMCT_COMP_0441,27120,Electrical___Electronic_Equip,usable,1,2106,SHA-256,8420fd93ab514ec5037cefd2e114b4ef99193bed26fbf6f63810524b663ad7e7,False,not_publicly_released_in_current_extract
RMCT_COMP_0442,27120,Electrical___Electronic_Equip,usable_rich,1,6645,SHA-256,21eef665f431202a386643e68c7c7aab59554d2faad3d39624732f065bf1cab6,False,not_publicly_released_in_current_extract
RMCT_COMP_0443,27120,Electrical___Electronic_Equip,usable,1,1890,SHA-256,2608f82587ca2439633aa0e2c532a977d8cc5a7ca5e5fd270b7118985fd45670,False,not_publicly_released_in_current_extract
RMCT_COMP_0444,27120,Electrical___Electronic_Equip,short_but_usable,1,598,SHA-256,86388f5dd20a37f1d346eeb5e8b03de380f79d431da6f52249a35685a56d619d,False,not_publicly_released_in_current_extract
RMCT_COMP_0445,27200,Electrical___Electronic_Equip,usable_rich,1,4482,SHA-256,4b8638fd6eada82b96e614f3c6a5bcffa8eb9057086384863c5f4173daeaa01c,False,not_publicly_released_in_current_extract
RMCT_COMP_0446,27200,Electrical___Electronic_Equip,usable_rich,1,14307,SHA-256,d30df096247abf79acc2b62aeefe665e8f5c2230580c58662603fb68050a45d5,False,not_publicly_released_in_current_extract
RMCT_COMP_0447,27200,Electrical___Electronic_Equip,usable_rich,1,9481,SHA-256,10d62c4316966fa090ab68b0c22fa9e73d507d02e0406e323d96b79045403685,False,not_publicly_released_in_current_extract
RMCT_COMP_0448,27200,Electrical___Electronic_Equip,usable_rich,1,3225,SHA-256,6695fd74ee0984c545774f83ce50fe2e80f3e57173ee0adc35e5262bbbfdf636,False,not_publicly_released_in_current_extract
RMCT_COMP_0449,27200,Electrical___Electronic_Equip,short_but_usable,1,386,SHA-256,eeef31bdd67726b244dfcba61d7faf513e89bc3e5c84cbaaf9f7233e4e0f76bb,False,not_publicly_released_in_current_extract
RMCT_COMP_0450,27200,Electrical___Electronic_Equip,usable_rich,1,4433,SHA-256,b2519ca29bda3428f80e4f9905fdd95e1adaa2094187480ebedb6cec3cca3c55,False,not_publicly_released_in_current_extract
RMCT_COMP_0451,27200,Electrical___Electronic_Equip,usable_rich,1,10873,SHA-256,72b8f1c3617cf03bd58ef86bd08dd475d7f959c7160dc94d2fe26b8a8926097f,False,not_publicly_released_in_current_extract
RMCT_COMP_0452,27200,Electrical___Electronic_Equip,usable,1,1148,SHA-256,2fcb1e0df6ef9e18e00d088c6e97758bf939c880ba22841577e74425d7db121a,False,not_publicly_released_in_current_extract
RMCT_COMP_0453,27320,Electrical___Electronic_Equip,usable_rich,1,9127,SHA-256,5473f1f44c37119c0daa5c853e1ead14d31b0c5aec90455e2938c9e22861b43d,False,not_publicly_released_in_current_extract
RMCT_COMP_0454,27900,Electrical___Electronic_Equip,usable,1,1400,SHA-256,e40bfe03a4763ed708b5f2e4e1271d5430cfdd36fcde70ec22ff12b88bab2dfe,False,not_publicly_released_in_current_extract
RMCT_COMP_0455,27900,Electrical___Electronic_Equip,usable,1,1332,SHA-256,24d4686c926740aec120cc654b208856ee977b91a07dab9f5aa872d3a1346d26,False,not_publicly_released_in_current_extract
RMCT_COMP_0456,27900,Electrical___Electronic_Equip,usable_rich,1,9765,SHA-256,cc7ebcd48f26a510f2da211007abfb330f956addb917af5cbbac0514ccd6c459,False,not_publicly_released_in_current_extract
RMCT_COMP_0457,27900,Electrical___Electronic_Equip,usable_rich,1,10584,SHA-256,5383e7c688fc4e523f9c19b32a854dbe656d1358789e8807d8483c4bc6bc4d01,False,not_publicly_released_in_current_extract
RMCT_COMP_0458,27900,Electrical___Electronic_Equip,usable,1,1531,SHA-256,5fea0ec3196e8f7002c104c87d6c5a44647ff30ebfd4b0661ba451fb5bb5c6da,False,not_publicly_released_in_current_extract
RMCT_COMP_0459,27900,Electrical___Electronic_Equip,usable_rich,1,3445,SHA-256,e13df3d8f75dbc95d64f30d1f3af3eedad587d94de6a55ae4e6212f081135bfa,False,not_publicly_released_in_current_extract
RMCT_COMP_0460,27900,Electrical___Electronic_Equip,usable_rich,1,6135,SHA-256,71a012a2d70b790b355a55208ef6ad114bca47276eac0938e6a195d5d9487823,False,not_publicly_released_in_current_extract
RMCT_COMP_0461,27900,Electrical___Electronic_Equip,usable,1,1173,SHA-256,d2eb8c15b38e82d66988de6f296bc9ae6c81aa4d0268f6d175d022898401b5b8,False,not_publicly_released_in_current_extract
RMCT_COMP_0462,27900,Electrical___Electronic_Equip,usable_rich,1,10646,SHA-256,87c00e02219a5e0fdcd95fe56c0e8384cc9461cc622ea2e97f2b8a4a2a3819ee,False,not_publicly_released_in_current_extract
RMCT_COMP_0463,27900,Electrical___Electronic_Equip,usable_rich,1,4044,SHA-256,bb0f01d2b6a2b05a5796ea5e92903eb11031ffad6a9df0aeedea3974a60adb6a,False,not_publicly_released_in_current_extract
RMCT_COMP_0464,27900,Electrical___Electronic_Equip,usable_rich,1,5317,SHA-256,ed0c6752e8ac4ae09069af18c509081579ceb618b3482d042839750e668e048d,False,not_publicly_released_in_current_extract
RMCT_COMP_0465,27900,Electrical___Electronic_Equip,usable,1,2561,SHA-256,33504fe7c70a48d749a9d62fc59828f1cf020c4864dc2c95101aa5b1db0b72a5,False,not_publicly_released_in_current_extract
RMCT_COMP_0466,27900,Electrical___Electronic_Equip,usable_rich,1,14528,SHA-256,9f281b752bd44ed973d6c6657cb76f48bab182df6a3e0aa7d39c4cf1766c2326,False,not_publicly_released_in_current_extract
RMCT_COMP_0467,27900,Electrical___Electronic_Equip,usable,1,2124,SHA-256,dc63ba1513e72333ced28b3d0e3802b8a118c247fa0735c0e111a75d34d58d4e,False,not_publicly_released_in_current_extract
RMCT_COMP_0468,27900,Electrical___Electronic_Equip,usable_rich,1,5162,SHA-256,3b0c6683c08a3448c6472ada5ff0a62fe15f115a3fe0641924e943bd24265b40,False,not_publicly_released_in_current_extract
RMCT_COMP_0469,27900,Electrical___Electronic_Equip,usable_rich,1,14505,SHA-256,e42e9d8c96cf7d86e3720fdf2018aa5757386cfb98b0a4836b34108b9b1ca007,False,not_publicly_released_in_current_extract
RMCT_COMP_0470,27900,Electrical___Electronic_Equip,usable_rich,1,4453,SHA-256,56d957c018b7648ea3035996f406544c33c0fddf893c33e04091a4f41339d6ea,False,not_publicly_released_in_current_extract
RMCT_COMP_0471,27900,Electrical___Electronic_Equip,usable_rich,1,5869,SHA-256,3e7fdd395dcad14fa58526fb53989b46434fb3e8b35ed6b708f4b2c0b52f2987,False,not_publicly_released_in_current_extract
RMCT_COMP_0472,27900,Electrical___Electronic_Equip,usable_rich,1,10870,SHA-256,f01a9595bec8eab1c40022b14a99cec065d4202426cdb097783de3a130f0689d,False,not_publicly_released_in_current_extract
RMCT_COMP_0473,27900,Electrical___Electronic_Equip,usable_rich,1,6439,SHA-256,e874df18caf8c3d3fb5663ec342920f3ba9832128d310d872bb653dd209d94c3,False,not_publicly_released_in_current_extract
RMCT_COMP_0474,27900,Electrical___Electronic_Equip,usable_rich,1,8193,SHA-256,c81a933ce71fa4c3ec8a289071da8ec2b27268840aae7f2a5b5d4aa00e158d61,False,not_publicly_released_in_current_extract
RMCT_COMP_0475,27900,Electrical___Electronic_Equip,usable_rich,1,5460,SHA-256,d973868580436325886318fdc8a36323b0bf1dba0ddafa40a1098fc400217d01,False,not_publicly_released_in_current_extract
RMCT_COMP_0476,27900,Electrical___Electronic_Equip,usable_rich,1,13931,SHA-256,e1f627fd3e34ad15b9d00e48adf6b2eb400312152dfaf0bfaf1581126a09919a,False,not_publicly_released_in_current_extract
RMCT_COMP_0477,27900,Electrical___Electronic_Equip,short_but_usable,1,438,SHA-256,9bfcb3106edb34cb90055d32982179b57be1ffa35607bf45fcc2ebfa3ffad5e5,False,not_publicly_released_in_current_extract
RMCT_COMP_0478,27900,Electrical___Electronic_Equip,usable,1,1772,SHA-256,d7a60ff424f38aeb22dd8f1a78bd0e3c4990a66935bb1697ab8409e8268a0a3e,False,not_publicly_released_in_current_extract
RMCT_COMP_0479,27900,Electrical___Electronic_Equip,usable_rich,1,4859,SHA-256,7bd4c2029476363d73b58512fb20df5d722ea72dd872cec069eef1e09406fc66,False,not_publicly_released_in_current_extract
RMCT_COMP_0480,27900,Electrical___Electronic_Equip,usable_rich,1,3227,SHA-256,830124aa3335503bf8db2a9aca68f9516a73bdcf661ef2d8231d6ee30da63611,False,not_publicly_released_in_current_extract
RMCT_COMP_0481,27900,Electrical___Electronic_Equip,usable_rich,1,3506,SHA-256,a201d7476151c522fb4b4b7f70f07b3ca1749c15df29717b9cf173153e687bce,False,not_publicly_released_in_current_extract
RMCT_COMP_0482,27900,Electrical___Electronic_Equip,usable_rich,1,5343,SHA-256,5cb766d40d5ef8144ca5ea0e71d102b8d87261f42916937ed30f04bc88513348,False,not_publicly_released_in_current_extract
RMCT_COMP_0483,27900,Electrical___Electronic_Equip,usable_rich,1,9840,SHA-256,d6637c0cb12a01d9c78058ac2c2f0dd94325274297bac923ec15aa0e3ce37503,False,not_publicly_released_in_current_extract
RMCT_COMP_0484,27900,Electrical___Electronic_Equip,usable_rich,1,3338,SHA-256,f89108aa66fe0966a5ad8feaf977f89c76f6207a9c71143c2bc0139f55a258da,False,not_publicly_released_in_current_extract
RMCT_COMP_0485,28302,Industrial_Machinery,short_but_usable,1,573,SHA-256,b3802197b6373cfeb9c3bd0a96e67f40405869a80268b8a7ba2aa51f793a0af8,False,not_publicly_released_in_current_extract
RMCT_COMP_0486,28302,Industrial_Machinery,usable,1,1301,SHA-256,eedb85da7a871685c7f96e86d87f6a02788f206a650cfc4bf0db97e5a6af0a58,False,not_publicly_released_in_current_extract
RMCT_COMP_0487,28410,Machining___Subtractive,very_short,1,295,SHA-256,7b726e029ccc2e112b60884471956150e21d2e58d0d1d212a216062c00f0d0ec,False,not_publicly_released_in_current_extract
RMCT_COMP_0488,28410,Machining___Subtractive,usable,1,2335,SHA-256,4342fc864b168894322229323f2193ddab8facd2d6ed20bdc8b0fa7adad56eca,False,not_publicly_released_in_current_extract
RMCT_COMP_0489,28410,Machining___Subtractive,usable_rich,1,3552,SHA-256,3115e01355f451829dc6ca2a01362cce51440264348653f6465d71481ca4b73e,False,not_publicly_released_in_current_extract
RMCT_COMP_0490,28410,Machining___Subtractive,usable,1,1880,SHA-256,86e79a9351d993f6cf92ca12ea4b2a67f5349297b4dcc2172c34f6e285d4601e,False,not_publicly_released_in_current_extract
RMCT_COMP_0491,28410,Machining___Subtractive,usable,1,2643,SHA-256,e3588c28fe6e06c3df7f95b34968775af5a1420f75b026494035977775bd8c62,False,not_publicly_released_in_current_extract
RMCT_COMP_0492,28410,Machining___Subtractive,usable_rich,1,3611,SHA-256,940c02bc044cfd0e31633a595ef0753610d368a4db72054e32ec1de12baac68b,False,not_publicly_released_in_current_extract
RMCT_COMP_0493,28410,Machining___Subtractive,usable_rich,1,5477,SHA-256,08eccd52b8e928e651047885912b4b21aacdead1a2647ecf7e627f30318dfa0b,False,not_publicly_released_in_current_extract
RMCT_COMP_0494,28410,Machining___Subtractive,usable_rich,1,8407,SHA-256,d2ce92284608a80cf6ed4f2b0d4318566f4484d34b4ed5e9e3cee6b5aabf77c8,False,not_publicly_released_in_current_extract
RMCT_COMP_0495,28410,Machining___Subtractive,usable_rich,1,11396,SHA-256,ac310633ff2d17aba6d4b04cc195d885830bd4b6df789360ab200ace6221ac14,False,not_publicly_released_in_current_extract
RMCT_COMP_0496,28410,Machining___Subtractive,usable_rich,1,4610,SHA-256,e63f3c08be599a9d877c27746637e3011593ce96cd9b3d24179bd50e3fd3da6b,False,not_publicly_released_in_current_extract
RMCT_COMP_0497,28490,Machining___Subtractive,usable_rich,1,3863,SHA-256,bad7ca37b88021e0a620eca9532af34fee479cac4330a74a5e3724d101ee717e,False,not_publicly_released_in_current_extract
RMCT_COMP_0498,28490,Machining___Subtractive,usable_rich,1,9109,SHA-256,6e5bce743cc9d9ff2558bebdd31bca408f40627d21c72dabffd1b1edd4d68b2c,False,not_publicly_released_in_current_extract
RMCT_COMP_0499,28490,Machining___Subtractive,usable_rich,1,3770,SHA-256,8aac975a2c530d9616ea169a8e29173d81299e132650e7eefb7a235899376790,False,not_publicly_released_in_current_extract
RMCT_COMP_0500,28490,Machining___Subtractive,short_but_usable,1,914,SHA-256,5bebd2cfb8f5aba3c4762ebbdb4293a120688b138a3e6bf94ad0841b481515ac,False,not_publicly_released_in_current_extract
RMCT_COMP_0501,28490,Machining___Subtractive,usable_rich,1,7430,SHA-256,4af9543887a455f868f85a5474194e8809775ff58c9533cc187d3cf8acfd4057,False,not_publicly_released_in_current_extract
RMCT_COMP_0502,28490,Machining___Subtractive,usable_rich,1,3048,SHA-256,1eeb5f9d6470b85d3526e2be4e7403890a8e92080100698a078f9bed8fd9f515,False,not_publicly_released_in_current_extract
RMCT_COMP_0503,28490,Machining___Subtractive,short_but_usable,1,963,SHA-256,316f7c38d8f13daf2f13e37bacd22989f02582806e3ce66aa513f7b7a47037ec,False,not_publicly_released_in_current_extract
RMCT_COMP_0504,28490,Machining___Subtractive,usable_rich,1,6456,SHA-256,24f402bce90d2b5914f4e2aaa8ce68452ccaf1f6fc9ab2aada5777c58b386788,False,not_publicly_released_in_current_extract
RMCT_COMP_0505,28490,Machining___Subtractive,usable_rich,1,5593,SHA-256,67984579e3f9f2b8ae3c8e3bf35d9864750e699b2903c169ecb4ae91f3f2b003,False,not_publicly_released_in_current_extract
RMCT_COMP_0506,28490,Machining___Subtractive,usable_rich,1,7922,SHA-256,dff29596365ea642fdc1156f2da5562dcf411063e513bb815c29a05b742df1ee,False,not_publicly_released_in_current_extract
RMCT_COMP_0507,28490,Machining___Subtractive,usable,1,2280,SHA-256,b88dba844dedc2f1f6003fac576842407e664e3cf3331a66ca90ca56709e5d2e,False,not_publicly_released_in_current_extract
RMCT_COMP_0508,28490,Machining___Subtractive,usable_rich,1,14526,SHA-256,5a5573c12e69666d970e0582d4546c9cb48b2e797b05a12cc94b92573050507d,False,not_publicly_released_in_current_extract
RMCT_COMP_0509,28490,Machining___Subtractive,usable,1,2291,SHA-256,a9acc76d87fb0d178b6682b6f780a43e8bb3a98cded404fb87f45f78496dcf7c,False,not_publicly_released_in_current_extract
RMCT_COMP_0510,28490,Machining___Subtractive,usable_rich,1,31433,SHA-256,5e53d85069fb94b5feb1780ecbca157afe01204d0a64aefd586d06940796f7e2,False,not_publicly_released_in_current_extract
RMCT_COMP_0511,28490,Machining___Subtractive,short_but_usable,1,519,SHA-256,38d3bc30a2e424dda691305c22529fc94a6fa2278c12b91d6fd1bef423997320,False,not_publicly_released_in_current_extract
RMCT_COMP_0512,28490,Machining___Subtractive,usable_rich,1,5165,SHA-256,7cb96c2c28c76cc78742ccab9899c203ab19c0ef2200b31dd1d5f386ac5f12dc,False,not_publicly_released_in_current_extract
RMCT_COMP_0513,28490,Machining___Subtractive,usable_rich,1,5408,SHA-256,a04c2c5180eea6e98bb9be05e52aa526fabd53f5677e3a78c3d93006c8039cc4,False,not_publicly_released_in_current_extract
RMCT_COMP_0514,28490,Machining___Subtractive,usable_rich,1,18742,SHA-256,a028ea9e845dcc83dd3cc59058ba7d11cd73a7216b09e0726b4962480d3c0bc0,False,not_publicly_released_in_current_extract
RMCT_COMP_0515,28490,Machining___Subtractive,usable,1,1031,SHA-256,3282b1d79beb893fe8b42d7322709c98c5b9eaec4d582f1ac4f3bc07e69433f5,False,not_publicly_released_in_current_extract
RMCT_COMP_0516,28490,Machining___Subtractive,usable_rich,1,5467,SHA-256,1dadd68608c779a46cc5f7122032eab426a55ac1a94d0d813177439867646286,False,not_publicly_released_in_current_extract
RMCT_COMP_0517,28490,Machining___Subtractive,short_but_usable,1,585,SHA-256,f0be6655e429910085fdb8d893269993dedeea76e555293ebd54b4007c2259e0,False,not_publicly_released_in_current_extract
RMCT_COMP_0518,28490,Machining___Subtractive,usable_rich,1,5065,SHA-256,9f764c8b0bcb8340081aa7be757085940ba94c3cd03277e6bfb4220b78cf5641,False,not_publicly_released_in_current_extract
RMCT_COMP_0519,28490,Machining___Subtractive,usable_rich,1,5060,SHA-256,878dff6f2e2468bdc5490374fa3eea5ad9f5c5155dd656921bc5203a7f1bffd2,False,not_publicly_released_in_current_extract
RMCT_COMP_0520,28490,Machining___Subtractive,usable_rich,1,4288,SHA-256,da4ded62c52f61df6a6fb1c487cf6eebc7cc345c5e37fa61102417febccd55f1,False,not_publicly_released_in_current_extract
RMCT_COMP_0521,28490,Machining___Subtractive,usable,1,2955,SHA-256,a66930de7e741c3259347ce2a5dc0df628a35d4cd2af98b5e0210f59b83c68ab,False,not_publicly_released_in_current_extract
RMCT_COMP_0522,28490,Machining___Subtractive,usable_rich,1,5435,SHA-256,f9b5ecce59c736374e9645a2885facfdcaa861cde8b9a16b2e131f0c359ddf5f,False,not_publicly_released_in_current_extract
RMCT_COMP_0523,28490,Machining___Subtractive,usable_rich,1,3027,SHA-256,fba5213e649dfbf561523b2fcd01cc6aaabfa20061e0293c1e54cfcc74779869,False,not_publicly_released_in_current_extract
RMCT_COMP_0524,28490,Machining___Subtractive,usable,1,1717,SHA-256,24335adfda47f5add287009895828a2b8be7317c518ca536a56bc42bade906e7,False,not_publicly_released_in_current_extract
RMCT_COMP_0525,28490,Machining___Subtractive,usable_rich,1,26205,SHA-256,f29dc8a592483b01194f0f59e9c4b827d09828231f9ae0c361f2becbf859efa9,False,not_publicly_released_in_current_extract
RMCT_COMP_0526,28490,Machining___Subtractive,usable_rich,1,9447,SHA-256,687b831925c66c0d46577aaecbe869c87fe0af182f7eb4022773977ee87d3ea2,False,not_publicly_released_in_current_extract
RMCT_COMP_0527,28910,Industrial_Machinery,usable_rich,1,20176,SHA-256,ec8ca1dfda02bf4b3ab2f462ecdc8c382954b888ce386b50b6924d9ffdc8adcb,False,not_publicly_released_in_current_extract
RMCT_COMP_0528,28910,Industrial_Machinery,usable_rich,1,20167,SHA-256,92ede4684e1dfffe3d2adaaf0bdba2434bfaa970766f680a79b06925d5bbd1f9,False,not_publicly_released_in_current_extract
